@RELATION Restaurant

@ATTRIBUTE name_cosine NUMERIC 
@ATTRIBUTE name_jaccard NUMERIC 
@ATTRIBUTE name_jaro NUMERIC 
@ATTRIBUTE name_jaro_winkler NUMERIC 
@ATTRIBUTE name_lev NUMERIC 
@ATTRIBUTE name_mongeelkan NUMERIC 
@ATTRIBUTE name_qg NUMERIC 
@ATTRIBUTE name_smith_waterman NUMERIC 
@ATTRIBUTE name_exact NUMERIC 
@ATTRIBUTE addr_cosine NUMERIC 
@ATTRIBUTE addr_jaccard NUMERIC 
@ATTRIBUTE addr_jaro NUMERIC 
@ATTRIBUTE addr_jaro_winkler NUMERIC 
@ATTRIBUTE addr_lev NUMERIC 
@ATTRIBUTE addr_mongeelkan NUMERIC 
@ATTRIBUTE addr_qg NUMERIC 
@ATTRIBUTE addr_smith_waterman NUMERIC 
@ATTRIBUTE addr_exact NUMERIC 
@ATTRIBUTE type_cosine NUMERIC 
@ATTRIBUTE type_jaccard NUMERIC 
@ATTRIBUTE type_jaro NUMERIC 
@ATTRIBUTE type_jaro_winkler NUMERIC 
@ATTRIBUTE type_lev NUMERIC 
@ATTRIBUTE type_mongeelkan NUMERIC 
@ATTRIBUTE type_qg NUMERIC 
@ATTRIBUTE type_smith_waterman NUMERIC 
@ATTRIBUTE type_exact NUMERIC 
@ATTRIBUTE city_cosine NUMERIC 
@ATTRIBUTE city_jaccard NUMERIC 
@ATTRIBUTE city_jaro NUMERIC 
@ATTRIBUTE city_jaro_winkler NUMERIC 
@ATTRIBUTE city_lev NUMERIC 
@ATTRIBUTE city_mongeelkan NUMERIC 
@ATTRIBUTE city_qg NUMERIC 
@ATTRIBUTE city_smith_waterman NUMERIC 
@ATTRIBUTE city_exact NUMERIC 
@ATTRIBUTE class { match, mismatch }

@DATA
0,0,0.636,0.636,0.292,0.584,0.375,0.58,0,0,0,0.6,0.64,0.25,0.354,0.082,0.105,0,0,0,0.458,0.458,0.222,0.2,0.095,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.522,0.522,0.25,0.451,0,0.42,0,0.289,0.167,0.651,0.686,0.476,0.506,0.279,0.4,0,0,0,0.519,0.519,0.111,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.608,0.608,0.25,0.414,0.05,0.188,0,0.408,0.25,0.602,0.602,0.333,0.533,0.456,0.7,0,0,0,0.583,0.583,0.125,0.25,0.1,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.7,0.7,0.4,0.482,0.15,0.237,0,0,0,0.517,0.517,0.242,0.356,0.033,0.142,0,0,0,0.583,0.583,0.125,0.25,0.1,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.55,0.55,0.125,0.282,0,0.22,0,0.236,0.125,0.517,0.517,0.273,0.506,0.182,0.356,0,0,0,0,0,0.25,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.622,0.622,0.15,0.504,0,0.16,0,0,0,0.654,0.654,0.292,0.458,0.042,0.17,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.45,0.45,0.15,0.394,0,0.24,0,0,0,0.576,0.576,0.15,0.392,0.048,0.178,0,0,0,0,0,0,0.167,0,0.167,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.578,0.62,0.2,0.282,0.059,0.32,0,0,0,0.551,0.596,0.292,0.275,0.087,0.144,0,0,0,0,0,0,0.167,0,0.167,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.483,0.483,0.129,0.442,0,0.092,0,0,0,0,0,0.172,0.372,0.038,0.1,0,0,0,0.583,0.583,0.125,0.25,0.1,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.167,0.338,0,0.143,0,0.258,0.143,0,0,0.241,0.583,0.273,0.545,0,0,0,0.512,0.512,0.125,0.257,0.105,0.257,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.388,0.388,0.161,0.292,0,0.314,0,0,0,0.438,0.438,0.2,0.271,0.057,0.091,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.2,0.444,0,0.167,0,0.224,0.125,0.584,0.584,0.318,0.5,0.213,0.267,0,0,0,0.458,0.458,0.222,0.2,0.095,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.474,0.474,0.15,0.54,0.105,0.286,0,0.204,0.111,0.489,0.489,0.222,0.558,0.098,0.343,0,0,0,0.541,0.541,0.444,0.52,0.222,0.52,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.05,0.147,0,0.2,0,0.224,0.125,0.66,0.694,0.409,0.583,0.255,0.267,0,0,0,0,0,0.154,0.244,0,0.244,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.412,0.412,0.111,0.483,0,0.157,0,0.183,0.1,0.532,0.532,0.278,0.551,0.097,0.291,0,0,0,0,0,0.125,0.44,0.118,0.44,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.504,0.504,0.111,0.246,0,0.2,0,0.8,0.667,0.909,0.909,0.864,0.8,0.792,0.864,0,0,0,0.603,0.603,0.154,0.375,0.08,0.375,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.424,0.424,0.071,0.233,0,0.2,0,0.183,0.1,0.532,0.532,0.278,0.509,0.097,0.291,0,0,0,0,0,0.231,0.6,0,0.6,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.489,0.54,0.182,0.375,0.091,0.143,0,0.333,0.2,0.574,0.574,0.357,0.556,0.258,0.308,0,0,0,0,0,0,0.25,0,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.411,0.411,0.091,0.275,0,0.143,0,0.333,0.2,0.684,0.684,0.385,0.556,0.267,0.308,0,0,0,0.492,0.492,0.071,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.176,0.45,0.071,0.514,0,0.333,0.2,0.727,0.727,0.4,0.583,0.25,0.308,0,0,0,0.415,0.415,0.154,0.433,0,0.433,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.311,0.311,0.125,0.28,0,0.133,0,0.333,0.2,0.739,0.739,0.688,0.778,0.4,0.627,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.233,0,0.2,0,0.333,0.2,0.599,0.599,0.429,0.444,0.267,0.333,0,0,0,0.427,0.427,0.167,0.667,0.051,0.236,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.535,0.535,0.176,0.454,0,0.286,0,0,0,0.5,0.5,0.25,0.261,0,0.2,0,0,0,0.427,0.427,0.167,0.667,0.051,0.236,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.059,0.246,0,0.2,0,0.333,0.2,0.534,0.534,0.385,0.444,0.276,0.333,0,0,0,0.427,0.427,0.167,0.667,0.051,0.236,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.604,0.604,0.143,0.45,0,0.169,0,0.333,0.2,0.554,0.554,0.333,0.444,0.242,0.286,0,0,0,0.406,0.406,0.083,0.2,0,0.12,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.604,0.604,0.143,0.45,0,0.169,0,0.333,0.2,0.554,0.554,0.333,0.4,0.242,0.286,0,0,0,0,0,0.1,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.338,0.338,0.091,0.367,0,0.3,0,0,0,0,0,0.176,0.222,0.062,0.091,0,0,0,0.518,0.518,0.182,0.22,0,0.22,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.463,0.463,0.2,0.2,0,0.091,0,0,0,0.626,0.626,0.235,0.367,0.056,0.2,0,0,0,0.397,0.397,0,0.18,0,0.18,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.25,0.575,0.114,0.364,0,0,0,0.531,0.531,0.176,0.428,0.056,0.147,0,0,0,0,0,0.182,0.325,0,0.325,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.411,0.411,0.091,0.3,0,0.286,0,0,0,0,0,0.294,0.333,0.057,0.129,0,0,0,0,0,0.182,0.429,0.091,0.429,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.46,0.46,0.2,0.4,0,0.236,0,0.333,0.2,0.658,0.658,0.429,0.444,0.276,0.364,0,0,0,0.442,0.442,0.154,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.533,0.533,0.176,0.433,0,0.182,0,0.333,0.2,0.514,0.514,0.286,0.333,0.258,0.308,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.503,0.503,0.091,0.417,0,0.2,0,0.333,0.2,0.687,0.687,0.571,0.511,0.258,0.354,0,0,0,0,0,0.071,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0,0,0,0,0.333,0.2,0.618,0.618,0.467,0.444,0.242,0.414,0,0,0,0.583,0.583,0.125,0.25,0,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.473,0.473,0.118,0.733,0.056,0.2,0,0.333,0.2,0.698,0.698,0.462,0.556,0.286,0.364,0,0,0,0.442,0.442,0.154,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0,0,0,0,0.333,0.2,0.653,0.688,0.467,0.578,0.333,0.455,0,0,0,0.682,0.682,0.308,0.4,0.16,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0,0,0,0,0.333,0.2,0.675,0.675,0.4,0.528,0.25,0.308,0,0,0,0.583,0.583,0.125,0.25,0,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.3,0,0.4,0,0,0,0,0,0.294,0.278,0.062,0.218,0,0,0,0.869,0.869,0.75,0.771,0.421,0.771,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.411,0.411,0.091,0.28,0.091,0.229,0,0,0,0.555,0.555,0.278,0.333,0.051,0.141,0,0,0,0.7,0.76,0.385,0.343,0.333,0.343,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.487,0.487,0.167,0.425,0.051,0.4,0,0.333,0.2,0.608,0.608,0.333,0.556,0.242,0.286,0,0,0,0.415,0.415,0.154,0.433,0,0.433,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.292,0.65,0.186,0.267,0,0,0,0.524,0.524,0.143,0.356,0,0.143,0,0,0,0.415,0.415,0.154,0.433,0,0.433,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.111,0.325,0,0.325,0,0.333,0.2,0.574,0.574,0.286,0.444,0.258,0.308,0,0,0,0.519,0.519,0.143,0.267,0,0.123,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.442,0.442,0.125,0.2,0,0.2,0,0.667,0.5,0.905,0.914,0.857,0.778,0.75,0.786,0,0.707,0.5,0.821,0.928,0.462,0.633,0.522,1,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.111,0.325,0,0.325,0,0.333,0.2,0.574,0.574,0.286,0.444,0.258,0.308,0,0,0,0.537,0.537,0.154,0.267,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.167,0,0.167,0,0,0,0.594,0.594,0.316,0.444,0.162,0.329,0,0,0,0,0,0.133,0.3,0,0.154,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.467,0.467,0.1,0.325,0,0.325,0,0.333,0.2,0.581,0.581,0.421,0.556,0.216,0.314,0,0,0,0,0,0.077,0.233,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.111,0.325,0,0.325,0,0.333,0.2,0.546,0.546,0.308,0.444,0.286,0.364,0,0,0,0,0,0.143,0.233,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.644,0.68,0.111,0.4,0.111,0.4,0,0.333,0.2,0.574,0.574,0.286,0.444,0.258,0.308,0,0,0,0,0,0.143,0.233,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.519,0.519,0.222,0.333,0,0.333,0,0,0,0.588,0.588,0.316,0.4,0.111,0.231,0,0,0,0.549,0.549,0.3,0.66,0.25,0.571,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.552,0.552,0.1,0.311,0,0.311,0,0.333,0.2,0,0.1,0.368,0.778,0.278,0.338,0,0,0,0.619,0.619,0.214,0.329,0,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.409,0.409,0.087,0.198,0,0.229,0,0.333,0.2,0.667,0.701,0.571,0.644,0.387,0.308,0,0,0,0.869,0.869,0.75,0.771,0.421,0.771,0,1,1,1,1,1,1,1,1,1,mismatch
0.5,0.333,0,0,0.357,0.65,0.37,0.556,0,0.667,0.5,0.922,0.922,0.824,0.783,0.684,0.788,0,0.707,0.5,0.857,0.943,0.571,1,0.615,1,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.454,0.454,0.167,0.275,0.054,0.222,0,0.333,0.2,0.615,0.615,0.353,0.438,0.216,0.325,0,0,0,0.306,0.306,0.083,0.2,0,0.125,0,1,1,1,1,1,1,1,1,1,mismatch
0.5,0.333,0,0,0.357,0.65,0.37,0.556,0,0.667,0.5,0.899,0.899,0.765,0.75,0.684,0.765,0,0,0,0.682,0.682,0.308,0.4,0.16,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.509,0.509,0.25,0.325,0,0.178,0,0.333,0.2,0.56,0.56,0.294,0.467,0.211,0.235,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.388,0.388,0.167,0.25,0.048,0.143,0,0.333,0.2,0.66,0.694,0.412,0.521,0.27,0.325,0,0,0,0.456,0.456,0.143,0.2,0,0.117,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.456,0.456,0,0.258,0,0.133,0,0.333,0.2,0.605,0.605,0.353,0.467,0.211,0.235,0,0.707,0.5,0.857,0.943,0.571,0.66,0.615,1,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.428,0.428,0.167,0.52,0,0.52,0,0.333,0.2,0.812,0.85,0.667,0.722,0.562,0.538,0,0,0,0.389,0.389,0.208,0.667,0,0.25,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.322,0.322,0.2,0.517,0,0.267,0,0.333,0.2,0,0,0.4,0.778,0.267,0.364,0,0,0,0.517,0.517,0.1,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.1,0.317,0,0.267,0,0.289,0.167,0.593,0.593,0.333,0.444,0.267,0.364,0,0,0,0,0,0.1,0.375,0.091,0.375,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.511,0.511,0.25,0.427,0,0.173,0,0.289,0.167,0.544,0.544,0.267,0.444,0.235,0.307,0,0,0,0,0,0.3,0.325,0,0.325,0,1,1,1,1,1,1,1,1,1,mismatch
0.354,0.2,0.667,0.667,0.35,0.65,0.229,0.545,0,0,0,0.539,0.539,0.125,0.368,0.057,0.133,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0.354,0.2,0.667,0.667,0.35,0.65,0.229,0.545,0,0,0,0.539,0.539,0.125,0.368,0.057,0.133,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.489,0.489,0.2,0.338,0.056,0.2,0,0.667,0.5,0.875,0.875,0.75,0.75,0.667,0.75,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.494,0.494,0.2,0.425,0,0.222,0,0,0,0.536,0.536,0.188,0.356,0.057,0.107,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.585,0.585,0.348,0.487,0.043,0.16,0,0.667,0.5,0.917,0.925,0.812,0.75,0.722,0.75,0,0,0,0.633,0.633,0.2,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.55,0.595,0.25,0.36,0.067,0.367,0,0,0,0.578,0.578,0.25,0.311,0.062,0.117,0,0,0,0,0,0,0.3,0,0.3,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.472,0.472,0.24,0.444,0.043,0.235,0,0.333,0.2,0.685,0.748,0.421,0.633,0.333,0.323,0,0,0,0.495,0.495,0.2,0.286,0,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.176,0.711,0.121,0.383,0,0.333,0.2,0.574,0.574,0.357,0.544,0.258,0.323,0,0,0,0.317,0.317,0.083,0.2,0,0.143,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.484,0.484,0.118,0.212,0,0.267,0,0,0,0.554,0.554,0.222,0.328,0.057,0.169,0,0,0,0.635,0.671,0.333,0.4,0.087,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.176,0.711,0.121,0.383,0,0.333,0.2,0.574,0.574,0.357,0.544,0.258,0.323,0,0,0,0.373,0.373,0,0.167,0,0.167,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.632,0.632,0.222,0.5,0,0.247,0,0,0,0,0,0.25,0.389,0.054,0.185,0,0,0,0.429,0.429,0.143,0.229,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.621,0.621,0.24,0.7,0,0.3,0,0.333,0.2,0.581,0.581,0.316,0.422,0.216,0.3,0,0,0,0.517,0.517,0.167,0.32,0,0.16,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.304,0.304,0.16,0.344,0,0.5,0,0,0,0.621,0.621,0.263,0.328,0.049,0.133,0,0,0,0.506,0.506,0.25,0.433,0,0.26,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.621,0.621,0.24,0.7,0,0.3,0,0.333,0.2,0.581,0.581,0.316,0.422,0.216,0.3,0,0,0,0.511,0.511,0.2,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.594,0.594,0.4,0.497,0.085,0.533,0,0,0,0.609,0.609,0.2,0.311,0.047,0.158,0,0,0,0.574,0.574,0.3,0.229,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.214,0.411,0.067,0.25,0,0.333,0.2,0.607,0.607,0.375,0.444,0.235,0.343,0,0,0,0.49,0.49,0.083,0.293,0,0.145,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.417,0.417,0.167,0.318,0.091,0.267,0,0,0,0.532,0.532,0.222,0.194,0.056,0.071,0,0,0,0.472,0.472,0.167,0.2,0,0.083,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.498,0.498,0.167,0.551,0.059,0.333,0,0,0,0.521,0.521,0.3,0.389,0.053,0.2,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.494,0.494,0.167,0.344,0,0.2,0,0.333,0.2,0.663,0.663,0.429,0.444,0.267,0.367,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.214,0.411,0.067,0.25,0,0.333,0.2,0.607,0.607,0.375,0.444,0.235,0.343,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.511,0.511,0.161,0.326,0.031,0.159,0,0.333,0.2,0.729,0.729,0.429,0.628,0.258,0.492,0,0,0,0,0,0.333,0.371,0.2,0.371,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.207,0.33,0.045,0.255,0,0.289,0.167,0.595,0.595,0.421,0.611,0.278,0.369,0,0,0,0,0,0.273,0.286,0.182,0.286,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.207,0.33,0.045,0.255,0,0,0,0.514,0.514,0.143,0.389,0,0.154,0,0,0,0.532,0.532,0.143,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.469,0.469,0.194,0.25,0,0.127,0,0.289,0.167,0.581,0.581,0.421,0.467,0.216,0.357,0,0,0,0.626,0.701,0.545,0.333,0.417,0.333,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.469,0.469,0.194,0.25,0,0.127,0,0,0,0.438,0.438,0.143,0.222,0,0.143,0,0,0,0,0,0,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.512,0.512,0.125,0.52,0,0.314,0,0.333,0.2,0.66,0.66,0.538,0.5,0.345,0.483,0,0,0,0.49,0.49,0.083,0.293,0,0.145,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.527,0.527,0.156,0.58,0.045,0.35,0,0.667,0.5,0.846,0.862,0.769,0.75,0.667,0.692,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.547,0.547,0.25,0.52,0,0.4,0,0.333,0.2,0.654,0.758,0.471,0.633,0.412,0.308,0,0,0,0,0,0.1,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.519,0.519,0.231,0.41,0,0.25,0,0.333,0.2,0.56,0.56,0.235,0.383,0.235,0.308,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.512,0.512,0.125,0.52,0,0.314,0,0.333,0.2,0.66,0.66,0.538,0.5,0.345,0.483,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.55,0.55,0.2,0.417,0,0.325,0,0.333,0.2,0.66,0.66,0.385,0.85,0.276,0.45,0,0,0,0.444,0.444,0.167,0.293,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.49,0.49,0.125,0.52,0.047,0.429,0,0.333,0.2,0.66,0.66,0.538,0.556,0.345,0.483,0,0,0,0,0,0.364,0.514,0.364,0.514,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.484,0.484,0.167,0.286,0,0.286,0,0.333,0.2,0.617,0.617,0.412,0.556,0.303,0.433,0,0,0,0,0,0.267,0.236,0,0.309,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.512,0.512,0.125,0.6,0,0.314,0,0.333,0.2,0.66,0.66,0.538,0.556,0.345,0.483,0,0,0,0,0,0.182,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.48,0.48,0.154,0.3,0,0.286,0,0.333,0.2,0.57,0.57,0.294,0.556,0.242,0.333,0,0,0,0,0,0.364,0.514,0.364,0.514,0,1,1,1,1,1,1,1,1,1,mismatch
0.316,0.167,0,0,0.188,0.558,0.167,0.333,0,0.333,0.2,0.549,0.594,0.353,0.467,0.294,0.308,0,0,0,0,0,0.2,0.457,0,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.527,0.527,0.156,0.54,0.045,0.35,0,0.667,0.5,0.846,0.862,0.769,0.75,0.667,0.692,0,0,0,0.437,0.437,0,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.156,0.367,0,0.169,0,0.333,0.2,0.605,0.605,0.294,0.494,0.235,0.308,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.49,0.49,0.125,0.32,0.047,0.429,0,0.333,0.2,0.66,0.66,0.538,0.5,0.345,0.483,0,0,0,0.69,0.69,0.375,0.457,0.211,0.457,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.476,0.529,0.222,0.275,0.056,0.143,0,0.333,0.2,0.622,0.622,0.375,0.611,0.303,0.385,0,0,0,0,0,0.364,0.514,0.364,0.514,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.458,0.458,0.214,0.5,0.067,0.25,0,0.333,0.2,0.607,0.607,0.375,0.444,0.235,0.343,0,0,0,0,0,0.182,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.286,0.767,0.071,0.34,0,0.333,0.2,0.734,0.734,0.438,0.444,0.25,0.417,0,0,0,0,0,0.364,0.325,0.174,0.325,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.603,0.603,0.364,0.433,0.083,0.356,0,0,0,0.591,0.591,0.286,0.396,0,0.25,0,0,0,0,0,0.1,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.506,0.555,0.25,0.36,0.077,0.16,0,0,0,0.671,0.704,0.412,0.444,0.162,0.188,0,0,0,0,0,0.1,0.375,0.091,0.375,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.5,0.5,0.25,0.417,0,0.333,0,0.333,0.2,0.53,0.53,0.25,0.41,0.222,0.287,0,0,0,0.522,0.522,0.1,0.44,0,0.44,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0.1,0.167,0.36,0.095,0.32,0,0,0,0.465,0.465,0.118,0.311,0,0.125,0,0,0,0,0,0.1,0.375,0.091,0.375,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.2,0.7,0,0.289,0,0.333,0.2,0,0,0.312,0.556,0.258,0.364,0,0,0,0.562,0.562,0.143,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.422,0.422,0.2,0.42,0.083,0.44,0,0.333,0.2,0.606,0.606,0.333,0.511,0.267,0.364,0,0,0,0,0,0.125,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.413,0.413,0.167,0.36,0,0.147,0,0.333,0.2,0.739,0.739,0.538,0.667,0.286,0.418,0,0,0,0.448,0.448,0,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.133,0.3,0,0.333,0,0.333,0.2,0.669,0.702,0.462,0.511,0.357,0.364,0,0,0,0.6,0.6,0,0.2,0,0.2,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.111,0.41,0,0.32,0,0.333,0.2,0.636,0.636,0.312,0.533,0.229,0.28,0,0,0,0.869,0.869,0.75,0.771,0.421,0.771,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.556,0.556,0.167,0.467,0,0.222,0,0.333,0.2,0.611,0.611,0.438,0.427,0.242,0.308,0,0,0,0.524,0.524,0.143,0.143,0,0.143,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.25,0,0.2,0,0.333,0.2,0.566,0.566,0.312,0.413,0.242,0.308,0,0,0,0.676,0.676,0.429,0.4,0.25,0.4,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.477,0.477,0.182,0.245,0,0.2,0,0.333,0.2,0.646,0.646,0.357,0.591,0.258,0.369,0,0,0,0.578,0.578,0,0.32,0,0.32,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0.105,0.367,0,0.367,0,0.667,0.5,0.846,0.862,0.769,0.75,0.667,0.692,0,0,0,0.361,0.361,0.125,0.267,0,0.267,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0,0,0,0.167,0,0.167,0,0.333,0.2,0.632,0.669,0.429,0.639,0.323,0.308,0,0,0,0.583,0.583,0,0.325,0,0.325,0,1,1,1,1,1,1,1,1,1,mismatch
0,0,0.522,0.522,0.167,0.24,0,0.24,0,0.333,0.2,0.578,0.578,0.4,0.556,0.258,0.333,0,0,0,0.409,0.409,0.083,0.233,0,0.229,0,1,1,1,1,1,1,1,1,1,mismatch
